,channel,event,timestamp,type,userId
82546,client,Debugger Call Clicked,2020-01-11 03:25:22.489,track,anon0052
82547,server,Tracking Plan Saved,2020-01-11 03:25:22.879,track,anon0154
82548,server,Tracking Plan Saved,2020-01-11 03:25:23.625,track,anon0154
82549,server,Tracking Plan Connection Changed,2020-01-11 03:25:24.331,track,anon0154
82550,client,Debugger Call Clicked,2020-01-11 03:25:24.504,track,anon0052
82551,server,Tracking Plan Saved,2020-01-11 03:25:31.886,track,anon0154
82552,client,Side Nav Clicked,2020-01-11 03:25:33.396,track,anon0113
82553,client,generic01 Profile Events Loaded More,2020-01-11 03:25:39.961,track,anon0045
82554,client,generic01 Profile Events Loaded More,2020-01-11 03:25:42.786,track,anon0045
82555,client,generic01 Profile Events Loaded More,2020-01-11 03:25:45.099,track,anon0045
82556,client,generic01 Profile Events Loaded More,2020-01-11 03:25:47.285,track,anon0045
82557,client,generic01 Profile Events Loaded More,2020-01-11 03:25:50.190,track,anon0045
82558,client,generic01 Profile Events Loaded More,2020-01-11 03:25:52.697,track,anon0045
82559,client,generic01 Profile Events Loaded More,2020-01-11 03:25:55.367,track,anon0045
82560,client,Side Nav Clicked,2020-01-11 03:25:58.388,track,anon0113
82561,client,generic01 Profile Events Loaded More,2020-01-11 03:26:01.600,track,anon0045
82562,client,Checklist Item Expanded,2020-01-11 03:26:02.569,track,anon0113
82563,client,generic01 Profile Events Loaded More,2020-01-11 03:26:04.629,track,anon0045
82564,server,Tracking Plan Saved,2020-01-11 03:26:11.275,track,anon0154
82565,client,First Contentful Paint,2020-01-11 03:26:13.944,track,anon0085
82566,client,First Paint,2020-01-11 03:26:14.050,track,anon0085
82567,client,App Timing Metric,2020-01-11 03:26:15.198,track,anon0085
82568,client,App Timing Metric,2020-01-11 03:26:15.227,track,anon0085
82569,client,Checklist Item Expanded,2020-01-11 03:26:15.588,track,anon0113
82570,server,Tracking Plan Saved,2020-01-11 03:26:23.790,track,anon0154
82571,client,Side Nav Clicked,2020-01-11 03:26:30.696,track,anon0113
82572,client,App Timing Metric,2020-01-11 03:26:31.550,track,anon0113
82573,server,Tracking Plan Saved,2020-01-11 03:26:33.445,track,anon0154
82574,client,First Contentful Paint,2020-01-11 03:26:42.530,track,
82575,client,First Contentful Paint,2020-01-11 03:26:43.272,track,
82576,client,First Contentful Paint,2020-01-11 03:26:43.511,track,
82577,client,App Timing Metric,2020-01-11 03:26:43.511,track,
82578,client,First Contentful Paint,2020-01-11 03:26:43.606,track,
82579,client,Viewed Integration,2020-01-11 03:26:44.262,track,anon0113
82580,client,App Timing Metric,2020-01-11 03:26:44.706,track,
82581,client,First Contentful Paint,2020-01-11 03:26:44.706,track,
82582,client,First Input Delay,2020-01-11 03:26:49.076,track,
82583,client,Signup Page Viewed,2020-01-11 03:26:49.175,track,
82584,client,First Input Delay,2020-01-11 03:26:50.160,track,
82585,client,Signup Page Viewed,2020-01-11 03:26:50.238,track,
82586,client,Signup Page Viewed,2020-01-11 03:26:50.245,track,
82587,client,Signup Page Viewed,2020-01-11 03:26:50.743,track,
82588,client,First Input Delay,2020-01-11 03:26:50.753,track,
82589,client,First Input Delay,2020-01-11 03:26:50.879,track,
82590,client,App Timing Metric,2020-01-11 03:26:50.952,track,anon0113
82591,client,Signup Page Viewed,2020-01-11 03:26:52.317,track,
82592,client,First Input Delay,2020-01-11 03:26:52.918,track,
82593,client,Debugger Call Clicked,2020-01-11 03:26:53.993,track,anon0052
82594,client,generic32 Simulator Event Sent,2020-01-11 03:27:01.896,track,anon0113
82595,server,Tracking Plan Saved,2020-01-11 03:27:11.062,track,anon0154
82596,server,Tracking Plan Saved,2020-01-11 03:27:23.556,track,anon0154
82597,server,generic0120 Run Failed,2020-01-11 03:27:24.957,track,anon0126
82598,server,Tracking Plan Saved,2020-01-11 03:27:30.775,track,anon0154
82599,client,Side Nav Clicked,2020-01-11 03:27:35.690,track,anon0052
82600,client,Side Nav Clicked generic30,2020-01-11 03:27:35.720,track,anon0052
82601,client,App Timing Metric,2020-01-11 03:27:40.934,track,anon0052
82602,client,App Timing Metric,2020-01-11 03:27:41.225,track,anon0052
82603,client,Viewed Integration,2020-01-11 03:27:41.332,track,anon0052
82604,client,App Timing Metric,2020-01-11 03:27:41.403,track,anon0052
82605,client,generic32 Deliverability Viewed,2020-01-11 03:27:42.165,track,anon0052
82606,client,Notifications Settings Changed,2020-01-11 03:27:49.569,track,anon0052
82607,client,Notifications Settings Slider Interaction,2020-01-11 03:27:52.537,track,anon0052
82608,client,Notifications Settings Changed,2020-01-11 03:27:53.136,track,anon0052
82609,client,Notifications Settings Slider Interaction,2020-01-11 03:27:57.413,track,anon0052
82610,client,Notifications Settings Changed,2020-01-11 03:27:58.028,track,anon0052
82611,client,generic32 Deliverability Period Updated,2020-01-11 03:28:02.531,track,anon0052
82612,client,generic32 Error Viewed,2020-01-11 03:28:09.434,track,anon0052
82613,server,Tracking Plan Saved,2020-01-11 03:28:11.259,track,anon0154
82614,client,generic32 Error Payload Tab Changed,2020-01-11 03:28:19.993,track,anon0052
82615,server,Tracking Plan Saved,2020-01-11 03:28:23.625,track,anon0154
82616,server,Tracking Plan Saved,2020-01-11 03:28:30.606,track,anon0154
82617,client,generic32 Deliverability Viewed,2020-01-11 03:28:35.540,track,anon0122
82618,client,App Timing Metric,2020-01-11 03:28:35.729,track,anon0122
82619,client,App Timing Metric,2020-01-11 03:28:36.209,track,anon0122
82620,client,generic32 Error Viewed,2020-01-11 03:28:40.601,track,anon0122
82621,client,App Timing Metric,2020-01-11 03:28:43.710,track,anon0128
82622,client,App Timing Metric,2020-01-11 03:28:43.885,track,anon0128
82623,client,App Timing Metric,2020-01-11 03:28:43.899,track,anon0128
82624,client,App Timing Metric,2020-01-11 03:28:43.952,track,anon0128
82625,client,Viewed Integration,2020-01-11 03:28:43.957,track,anon0128
82626,client,App Timing Metric,2020-01-11 03:28:43.964,track,anon0128
82627,client,generic32 Error Payload Tab Changed,2020-01-11 03:28:44.470,track,anon0122
82628,client,App Timing Metric,2020-01-11 03:28:45.776,track,anon0009
82629,server,Password Submitted,2020-01-11 03:28:59.773,track,anon0065
82630,server,Tracking Plan Saved,2020-01-11 03:29:11.074,track,anon0154
82631,server,Tracking Plan Saved,2020-01-11 03:29:26.321,track,anon0154
82632,server,Tracking Plan Saved,2020-01-11 03:29:33.311,track,anon0154
82633,client,App Timing Metric,2020-01-11 03:29:34.163,track,anon0074
82634,client,App Timing Metric,2020-01-11 03:29:41.846,track,anon0074
82635,client,generic27 Settings Tab Clicked,2020-01-11 03:29:58.198,track,anon0151
82636,server,generic0120 Run Failed,2020-01-11 03:30:02.793,track,anon0060
82637,server,Tracking Plan Saved,2020-01-11 03:30:11.052,track,anon0154
82638,server,Tracking Plan Saved,2020-01-11 03:30:11.199,track,anon0154
82639,client,First Contentful Paint,2020-01-11 03:30:11.534,track,anon0107
82640,client,App Timing Metric,2020-01-11 03:30:11.739,track,anon0107
82641,server,Tracking Plan Connection Changed,2020-01-11 03:30:11.931,track,anon0154
82642,client,App Timing Metric,2020-01-11 03:30:12.445,track,anon0107
82643,client,App Timing Metric,2020-01-11 03:30:13.709,track,anon0107
82644,client,App Timing Metric,2020-01-11 03:30:13.957,track,anon0107
82645,client,App Timing Metric,2020-01-11 03:30:17.805,track,anon0178
82646,client,App Timing Metric,2020-01-11 03:30:17.906,track,anon0178
82647,server,generic0120 Run Failed,2020-01-11 03:30:20.518,track,anon0126
82648,server,Tracking Plan Saved,2020-01-11 03:30:26.822,track,anon0154
82649,server,Tracking Plan Saved,2020-01-11 03:30:34.419,track,anon0154
82650,client,generic32 Error Payload Tab Changed,2020-01-11 03:30:35.572,track,anon0052
82651,client,generic32 Error Payload Tab Changed,2020-01-11 03:30:36.328,track,anon0052
82652,server,Tracking Plan Saved,2020-01-11 03:31:10.947,track,anon0154
82653,server,Tracking Plan Saved,2020-01-11 03:31:28.626,track,anon0154
82654,client,First Paint,2020-01-11 03:31:30.648,track,anon0167
82655,client,First Contentful Paint,2020-01-11 03:31:30.665,track,anon0167
82656,client,Signup Page Viewed,2020-01-11 03:31:30.690,track,anon0167
82657,client,App Timing Metric,2020-01-11 03:31:33.188,track,anon0112
82658,client,App Timing Metric,2020-01-11 03:31:33.343,track,anon0112
82659,client,App Timing Metric,2020-01-11 03:31:33.383,track,anon0112
82660,server,Tracking Plan Saved,2020-01-11 03:31:37.607,track,anon0154
82661,client,App Timing Metric,2020-01-11 03:32:02.100,track,anon0115
82662,client,App Timing Metric,2020-01-11 03:32:02.101,track,anon0115
82663,client,Viewed Integration,2020-01-11 03:32:02.102,track,anon0115
82664,server,Tracking Plan Saved,2020-01-11 03:32:03.929,track,anon0154
82665,server,Tracking Plan Connection Changed,2020-01-11 03:32:05.052,track,anon0154
82666,client,First Paint,2020-01-11 03:32:05.579,track,anon0099
82667,client,First Contentful Paint,2020-01-11 03:32:05.593,track,anon0099
82668,client,App Timing Metric,2020-01-11 03:32:05.609,track,anon0099
82669,client,Signup Page Viewed,2020-01-11 03:32:05.824,track,anon0099
82670,server,Tracking Plan Saved,2020-01-11 03:32:10.923,track,anon0154
82671,client,Debugger Searched,2020-01-11 03:32:14.276,track,anon0074
82672,client,Debugger Searched,2020-01-11 03:32:14.994,track,anon0074
82673,client,First Input Delay,2020-01-11 03:32:15.469,track,anon0099
82674,client,Debugger Searched,2020-01-11 03:32:17.535,track,anon0074
82675,client,Debugger Searched,2020-01-11 03:32:18.977,track,anon0074
82676,client,Debugger Searched,2020-01-11 03:32:20.755,track,anon0074
82677,server,Tracking Plan Saved,2020-01-11 03:32:23.030,track,anon0154
82678,client,Debugger Searched,2020-01-11 03:32:23.251,track,anon0074
82679,server,Tracking Plan Saved,2020-01-11 03:32:32.954,track,anon0154
82680,client,generic08 Error,2020-01-11 03:32:52.942,track,anon0099
82681,client,Network Error,2020-01-11 03:32:53.023,track,anon0099
82682,client,Email Captured,2020-01-11 03:32:56.659,track,anon0099
82683,client,generic2733 Period Changed,2020-01-11 03:33:01.280,track,anon0151
82684,client,generic2733 Period Changed,2020-01-11 03:33:10.571,track,anon0151
82685,server,Tracking Plan Saved,2020-01-11 03:33:10.873,track,anon0154
82686,client,App Timing Metric,2020-01-11 03:33:16.153,track,anon0009
82687,client,User Settings Detail Form Edited,2020-01-11 03:33:17.825,track,anon0099
82688,client,User Settings Detail Form Edited,2020-01-11 03:33:21.486,track,anon0099
82689,client,App Timing Metric,2020-01-11 03:33:24.345,track,anon0095
82690,client,App Timing Metric,2020-01-11 03:33:24.346,track,anon0095
82691,client,User Settings Detail Form Edited,2020-01-11 03:33:24.512,track,anon0099
82692,server,Tracking Plan Saved,2020-01-11 03:33:55.769,track,anon0154
82693,client,First Paint,2020-01-11 03:33:56.951,track,
82694,client,First Contentful Paint,2020-01-11 03:33:56.974,track,
82695,server,Tracking Plan Saved,2020-01-11 03:34:10.871,track,anon0154
82696,client,User Settings Detail Form Edited,2020-01-11 03:34:13.815,track,anon0099
82697,client,Lead Captured,2020-01-11 03:34:14.036,track,anon0099
82698,client,Page Call Duplicated,2020-01-11 03:34:14.112,track,anon0114
82699,server,generic27 Created,2020-01-11 03:34:14.611,track,anon0134
82700,server,Signup Completed,2020-01-11 03:34:14.743,track,anon0134
82701,client,User Signed Up,2020-01-11 03:34:15.116,track,anon0134
82702,client,Signup Next Clicked,2020-01-11 03:34:15.177,track,anon0134
82703,server,User Created,2020-01-11 03:34:15.288,track,anon0134
82704,client,App Timing Metric,2020-01-11 03:34:15.686,track,anon0134
82705,client,First Paint,2020-01-11 03:34:21.863,track,
82706,client,First Contentful Paint,2020-01-11 03:34:21.887,track,
82707,client,Signup Page Viewed,2020-01-11 03:34:21.916,track,
82708,server,Tracking Plan Saved,2020-01-11 03:34:24.015,track,anon0154
82709,server,Tracking Plan Saved,2020-01-11 03:34:34.143,track,anon0154
82710,client,First Paint,2020-01-11 03:34:37.674,track,anon0049
82711,client,First Contentful Paint,2020-01-11 03:34:37.683,track,anon0049
82712,client,App Timing Metric,2020-01-11 03:34:38.504,track,anon0049
82713,client,App Timing Metric,2020-01-11 03:34:38.540,track,anon0049
82714,client,App Timing Metric,2020-01-11 03:34:39.015,track,anon0049
82715,client,App Timing Metric,2020-01-11 03:34:39.485,track,anon0049
82716,client,Unread Notification Count Displayed,2020-01-11 03:34:39.566,track,anon0049
82717,client,First Input Delay,2020-01-11 03:35:01.366,track,anon0049
82718,client,App Timing Metric,2020-01-11 03:35:01.905,track,anon0008
82719,client,App Timing Metric,2020-01-11 03:35:01.912,track,anon0008
82720,server,Tracking Plan Saved,2020-01-11 03:35:10.944,track,anon0154
82721,client,generic29 Nav Link Clicked,2020-01-11 03:35:17.233,track,anon0052
82722,client,Debugger Call Clicked,2020-01-11 03:35:19.082,track,anon0052
82723,server,Tracking Plan Saved,2020-01-11 03:35:23.799,track,anon0154
82724,client,Debugger Call Clicked,2020-01-11 03:35:24.253,track,anon0052
82725,client,Debugger Call Clicked,2020-01-11 03:35:25.029,track,anon0052
82726,client,Debugger Call Clicked,2020-01-11 03:35:25.820,track,anon0052
82727,client,Debugger Call Clicked,2020-01-11 03:35:26.537,track,anon0052
82728,client,Debugger Call Clicked,2020-01-11 03:35:27.644,track,anon0052
82729,client,Debugger Call Clicked,2020-01-11 03:35:28.695,track,anon0052
82730,client,Debugger Call Clicked,2020-01-11 03:35:29.280,track,anon0052
82731,client,Debugger Call Clicked,2020-01-11 03:35:29.732,track,anon0052
82732,client,Debugger Call Clicked,2020-01-11 03:35:30.558,track,anon0052
82733,client,Debugger Call Clicked,2020-01-11 03:35:30.876,track,anon0052
82734,server,Tracking Plan Saved,2020-01-11 03:35:30.904,track,anon0154
82735,client,Debugger Call Clicked,2020-01-11 03:35:34.454,track,anon0052
82736,client,Debugger Call Clicked,2020-01-11 03:35:34.985,track,anon0052
82737,client,Debugger Call Clicked,2020-01-11 03:35:35.798,track,anon0052
82738,client,Debugger Call Clicked,2020-01-11 03:35:36.875,track,anon0052
82739,client,Debugger Call Clicked,2020-01-11 03:35:37.882,track,anon0052
82740,client,Debugger Call Clicked,2020-01-11 03:35:40.264,track,anon0052
82741,client,Debugger Call Clicked,2020-01-11 03:35:42.346,track,anon0052
82742,client,Debugger Call Clicked,2020-01-11 03:35:42.989,track,anon0052
82743,client,Debugger Call Clicked,2020-01-11 03:35:43.544,track,anon0052
82744,server,Tracking Plan Saved,2020-01-11 03:36:10.893,track,anon0154
82745,client,App Timing Metric,2020-01-11 03:36:15.922,track,anon0009
82746,server,Tracking Plan Saved,2020-01-11 03:36:23.958,track,anon0154
82747,server,Tracking Plan Saved,2020-01-11 03:36:30.979,track,anon0154
82748,client,generic2733 Period Changed,2020-01-11 03:36:31.181,track,anon0151
82749,client,First Paint,2020-01-11 03:37:08.042,track,anon0118
82750,client,App Timing Metric,2020-01-11 03:37:08.043,track,anon0118
82751,client,First Contentful Paint,2020-01-11 03:37:08.112,track,anon0118
82752,server,Tracking Plan Saved,2020-01-11 03:37:10.883,track,anon0154
82753,client,First Input Delay,2020-01-11 03:37:11.042,track,anon0118
82754,server,Tracking Plan Saved,2020-01-11 03:37:14.145,track,anon0154
82755,client,App Timing Metric,2020-01-11 03:37:14.655,track,anon0118
82756,server,Tracking Plan Connection Changed,2020-01-11 03:37:16.236,track,anon0154
82757,client,Side Nav Clicked,2020-01-11 03:37:20.662,track,anon0118
82758,client,Side Nav Clicked generic04,2020-01-11 03:37:20.677,track,anon0118
82759,server,Tracking Plan Saved,2020-01-11 03:37:22.981,track,anon0154
82760,client,Debugger Call Clicked,2020-01-11 03:37:26.250,track,anon0052
82761,client,Debugger Call Clicked,2020-01-11 03:37:26.577,track,anon0052
82762,client,Debugger Call Clicked,2020-01-11 03:37:27.423,track,anon0052
82763,client,Debugger Call Clicked,2020-01-11 03:37:27.923,track,anon0052
82764,client,App Timing Metric,2020-01-11 03:37:28.849,track,anon0118
82765,client,Debugger Call Clicked,2020-01-11 03:37:28.882,track,anon0052
82766,client,Debugger Call Clicked,2020-01-11 03:37:29.540,track,anon0052
82767,client,App Timing Metric,2020-01-11 03:37:29.663,track,anon0118
82768,client,generic29 Nav Link Clicked,2020-01-11 03:37:29.821,track,anon0118
82769,client,Debugger Call Clicked,2020-01-11 03:37:30.639,track,anon0052
82770,server,Tracking Plan Saved,2020-01-11 03:37:31.253,track,anon0154
82771,client,Debugger Call Clicked,2020-01-11 03:37:31.930,track,anon0052
82772,client,Debugger Call Clicked,2020-01-11 03:37:32.723,track,anon0052
82773,client,Debugger Call Clicked,2020-01-11 03:37:33.227,track,anon0052
82774,client,App Timing Metric,2020-01-11 03:37:45.955,track,anon0009
82775,client,Notification Banner Shown,2020-01-11 03:37:46.773,track,anon0050
82776,client,App Timing Metric,2020-01-11 03:37:46.974,track,anon0050
82777,client,App Timing Metric,2020-01-11 03:37:46.977,track,anon0050
82778,client,App Timing Metric,2020-01-11 03:37:46.978,track,anon0050
82779,server,Tracking Plan Saved,2020-01-11 03:38:10.954,track,anon0154
82780,server,Tracking Plan Saved,2020-01-11 03:38:26.676,track,anon0154
82781,server,Tracking Plan Saved,2020-01-11 03:38:33.627,track,anon0154
82782,server,Password Submitted,2020-01-11 03:39:00.709,track,anon0065
82783,client,App Timing Metric,2020-01-11 03:39:08.365,track,anon0037
82784,client,App Timing Metric,2020-01-11 03:39:08.366,track,anon0037
82785,server,Tracking Plan Saved,2020-01-11 03:39:10.860,track,anon0154
82786,client,App Timing Metric,2020-01-11 03:39:16.232,track,anon0009
82787,client,First Contentful Paint,2020-01-11 03:39:17.794,track,anon0075
82788,server,Tracking Plan Saved,2020-01-11 03:39:24.676,track,anon0154
82789,client,User Settings Detail Form Edited,2020-01-11 03:39:30.687,track,anon0045
82790,client,User Settings Detail Form Edited,2020-01-11 03:39:30.687,track,anon0045
82791,client,User Settings Detail Form Edited,2020-01-11 03:39:30.688,track,anon0045
82792,server,Tracking Plan Saved,2020-01-11 03:39:32.095,track,anon0154
82793,client,User Settings Detail Form Edited,2020-01-11 03:39:32.140,track,anon0045
82794,client,generic01 Explorer Searched,2020-01-11 03:39:32.970,track,anon0045
82795,client,generic01 Profile Viewed,2020-01-11 03:39:34.434,track,anon0045
82796,client,generic01 Profile Tab Viewed,2020-01-11 03:39:35.421,track,anon0045
82797,client,App Timing Metric,2020-01-11 03:39:36.426,track,anon0045
82798,client,App Timing Metric,2020-01-11 03:39:40.767,track,anon0033
82799,client,App Timing Metric,2020-01-11 03:39:41.207,track,anon0033
82800,client,App Timing Metric,2020-01-11 03:39:44.383,track,anon0033
82801,client,generic29 Nav Link Clicked,2020-01-11 03:39:45.359,track,anon0033
82802,client,Side Nav Clicked,2020-01-11 03:40:02.037,track,anon0113
82803,client,Side Nav Clicked,2020-01-11 03:40:02.693,track,anon0113
82804,client,Debugger Call Clicked,2020-01-11 03:40:03.372,track,anon0033
82805,client,Debugger Call Clicked,2020-01-11 03:40:04.621,track,anon0033
82806,client,Side Nav Clicked,2020-01-11 03:40:06.865,track,anon0113
82807,client,Side Nav Clicked generic04,2020-01-11 03:40:06.927,track,anon0113
82808,client,Debugger Call Clicked,2020-01-11 03:40:09.530,track,anon0033
82809,server,Tracking Plan Saved,2020-01-11 03:40:10.926,track,anon0154
82810,client,Debugger Call Clicked,2020-01-11 03:40:11.836,track,anon0033
82811,client,Side Nav Clicked,2020-01-11 03:40:13.344,track,anon0113
82812,client,Side Nav Clicked generic30,2020-01-11 03:40:13.447,track,anon0113
82813,client,Debugger Call Clicked,2020-01-11 03:40:15.814,track,anon0033
82814,client,Viewed Integration,2020-01-11 03:40:17.181,track,anon0113
82815,client,Debugger Call Clicked,2020-01-11 03:40:18.506,track,anon0033
82816,client,Debugger Call Clicked,2020-01-11 03:40:19.851,track,anon0033
82817,client,generic32 Deliverability Viewed,2020-01-11 03:40:22.221,track,anon0113
82818,server,Tracking Plan Saved,2020-01-11 03:40:22.971,track,anon0154
82819,client,Debugger Call Clicked,2020-01-11 03:40:25.426,track,anon0033
82820,client,Debugger Call Clicked,2020-01-11 03:40:26.565,track,anon0033
82821,client,First Paint,2020-01-11 03:40:37.968,track,anon0174
82822,client,First Contentful Paint,2020-01-11 03:40:38.101,track,anon0174
82823,client,App Timing Metric,2020-01-11 03:40:38.245,track,anon0174
82824,client,App Timing Metric,2020-01-11 03:40:38.504,track,anon0174
82825,client,First Input Delay,2020-01-11 03:40:39.515,track,anon0174
82826,client,Notification Banner Shown,2020-01-11 03:40:40.589,track,anon0174
82827,client,App Timing Metric,2020-01-11 03:40:41.507,track,anon0174
82828,client,Viewed Integration,2020-01-11 03:40:46.252,track,anon0113
82829,client,Side Nav Clicked,2020-01-11 03:40:46.415,track,anon0174
82830,client,Side Nav Clicked generic04,2020-01-11 03:40:46.422,track,anon0174
82831,client,App Timing Metric,2020-01-11 03:40:53.896,track,anon0174
82832,server,Tracking Plan Saved,2020-01-11 03:40:55.722,track,anon0154
82833,client,First Contentful Paint,2020-01-11 03:40:56.433,track,anon0161
82834,client,First Paint,2020-01-11 03:40:56.433,track,anon0161
82835,client,App Timing Metric,2020-01-11 03:40:57.447,track,anon0161
82836,client,First Input Delay,2020-01-11 03:40:57.753,track,anon0161
82837,client,App Timing Metric,2020-01-11 03:40:59.602,track,anon0161
82838,client,generic08 Error,2020-01-11 03:41:00.154,track,anon0049
82839,client,Side Nav Clicked,2020-01-11 03:41:00.695,track,anon0161
82840,client,Side Nav Clicked generic30,2020-01-11 03:41:00.763,track,anon0161
82841,client,App Timing Metric,2020-01-11 03:41:07.939,track,anon0161
82842,client,generic32 Credentials Added,2020-01-11 03:41:09.557,track,anon0113
82843,client,generic23 Overview Link Clicked,2020-01-11 03:41:09.739,track,anon0174
82844,server,Tracking Plan Saved,2020-01-11 03:41:11.140,track,anon0154
82845,client,App Timing Metric,2020-01-11 03:41:11.597,track,anon0174
82846,client,Viewed Featured generic30,2020-01-11 03:41:11.716,track,anon0174
82847,client,Catalog Category Clicked,2020-01-11 03:41:13.598,track,anon0161
82848,client,Clicked Catalog View All,2020-01-11 03:41:13.604,track,anon0161
82849,client,First Paint,2020-01-11 03:41:14.570,track,anon0162
82850,client,First Contentful Paint,2020-01-11 03:41:14.592,track,anon0162
82851,client,App Timing Metric,2020-01-11 03:41:14.598,track,anon0162
82852,client,Signup Page Viewed,2020-01-11 03:41:14.813,track,anon0162
82853,client,Clicked Catalog Integration,2020-01-11 03:41:14.866,track,anon0174
82854,client,Catalog Sidebar Searched,2020-01-11 03:41:15.092,track,anon0174
82855,client,generic08 Error,2020-01-11 03:41:15.328,track,anon0049
82856,client,Clicked Configure generic32,2020-01-11 03:41:17.259,track,anon0174
82857,client,App Timing Metric,2020-01-11 03:41:17.939,track,anon0174
82858,client,App Timing Metric,2020-01-11 03:41:18.295,track,anon0174
82859,client,Viewed Integration,2020-01-11 03:41:18.458,track,anon0174
82860,client,Visited Integration Docs,2020-01-11 03:41:19.665,track,anon0174
82861,server,Tracking Plan Saved,2020-01-11 03:41:25.122,track,anon0154
82862,client,App Timing Metric,2020-01-11 03:41:25.162,track,anon0161
82863,client,generic32 Credentials Added,2020-01-11 03:41:28.853,track,anon0174
82864,client,App Timing Metric,2020-01-11 03:41:28.887,track,anon0161
82865,client,App Timing Metric,2020-01-11 03:41:31.238,track,anon0161
82866,server,Censor generic32 Settings,2020-01-11 03:41:32.364,track,anon0174
82867,server,Integration Enabled,2020-01-11 03:41:32.364,track,anon0174
82868,server,Tracking Plan Saved,2020-01-11 03:41:32.399,track,anon0154
82869,client,First Contentful Paint,2020-01-11 03:41:35.384,track,anon0161
82870,client,First Paint,2020-01-11 03:41:35.387,track,anon0161
82871,client,App Timing Metric,2020-01-11 03:41:35.891,track,anon0161
82872,client,First Input Delay,2020-01-11 03:41:37.067,track,anon0161
82873,client,generic32 Deliverability Viewed,2020-01-11 03:41:38.431,track,anon0174
82874,client,App Timing Metric,2020-01-11 03:41:39.078,track,anon0174
82875,client,First Contentful Paint,2020-01-11 03:41:42.405,track,
82876,client,App Timing Metric,2020-01-11 03:41:42.405,track,
82877,client,First Contentful Paint,2020-01-11 03:41:43.554,track,
82878,client,First Contentful Paint,2020-01-11 03:41:43.583,track,
82879,client,First Contentful Paint,2020-01-11 03:41:43.820,track,
82880,client,First Contentful Paint,2020-01-11 03:41:45.108,track,
82881,client,App Timing Metric,2020-01-11 03:41:45.109,track,
82882,client,Viewed Integration,2020-01-11 03:41:48.194,track,anon0174
82883,client,First Input Delay,2020-01-11 03:41:49.141,track,
82884,client,Signup Page Viewed,2020-01-11 03:41:49.277,track,
82885,client,First Input Delay,2020-01-11 03:41:50.291,track,
82886,client,Signup Page Viewed,2020-01-11 03:41:50.402,track,
82887,client,Signup Page Viewed,2020-01-11 03:41:50.743,track,
82888,client,First Input Delay,2020-01-11 03:41:50.807,track,
82889,client,Signup Page Viewed,2020-01-11 03:41:51.324,track,
82890,client,First Input Delay,2020-01-11 03:41:51.862,track,
82891,client,First Paint,2020-01-11 03:41:52.033,track,anon0011
82892,client,First Contentful Paint,2020-01-11 03:41:52.049,track,anon0011
82893,client,App Timing Metric,2020-01-11 03:41:52.070,track,anon0011
82894,client,First Input Delay,2020-01-11 03:41:52.215,track,
82895,client,Signup Page Viewed,2020-01-11 03:41:52.770,track,
82896,client,App Timing Metric,2020-01-11 03:41:54.902,track,anon0011
82897,client,First Input Delay,2020-01-11 03:42:02.643,track,anon0011
82898,client,Checklist Item Expanded,2020-01-11 03:42:02.757,track,anon0011
82899,server,Tracking Plan Saved,2020-01-11 03:42:10.910,track,anon0154
82900,client,Side Nav Clicked,2020-01-11 03:42:15.610,track,anon0174
82901,client,Side Nav Clicked generic30,2020-01-11 03:42:15.619,track,anon0174
82902,client,App Timing Metric,2020-01-11 03:42:15.922,track,anon0009
82903,client,Checklist Item Expanded,2020-01-11 03:42:17.242,track,anon0011
82904,client,App Timing Metric,2020-01-11 03:42:21.226,track,anon0011
82905,client,App Timing Metric,2020-01-11 03:42:21.482,track,anon0011
82906,client,Viewed Integration,2020-01-11 03:42:21.487,track,anon0011
82907,client,Viewed Integration,2020-01-11 03:42:21.682,track,anon0174
82908,server,Tracking Plan Saved,2020-01-11 03:42:23.358,track,anon0154
82909,client,generic32 Credentials Added,2020-01-11 03:42:27.379,track,anon0011
82910,server,Tracking Plan Saved,2020-01-11 03:42:30.668,track,anon0154
82911,client,generic32 Deliverability Viewed,2020-01-11 03:42:30.699,track,anon0174
82912,client,Side Nav Clicked,2020-01-11 03:42:31.946,track,anon0011
82913,client,Viewed Integration,2020-01-11 03:42:33.815,track,anon0174
82914,client,Enable generic32 Clicked,2020-01-11 03:42:35.000,track,anon0011
82915,server,Censor generic32 Settings,2020-01-11 03:42:35.224,track,anon0011
82916,server,Integration Enabled,2020-01-11 03:42:35.224,track,anon0011
82917,client,Add generic14 Get Started Clicked,2020-01-11 03:42:43.083,track,anon0011
82918,client,First Input Delay,2020-01-11 03:42:47.957,track,anon0161
82919,client,Add generic14 Copy Snippet Clicked Copy,2020-01-11 03:42:49.634,track,anon0011
82920,client,Add generic14 Close Button Clicked,2020-01-11 03:42:50.946,track,anon0011
82921,client,Add generic14 Close Button Clicked,2020-01-11 03:42:51.255,track,anon0011
82922,client,generic32 Deliverability Viewed,2020-01-11 03:42:59.648,track,anon0174
82923,client,Side Nav Clicked,2020-01-11 03:43:02.675,track,anon0174
82924,client,Side Nav Clicked generic30,2020-01-11 03:43:02.678,track,anon0174
82925,client,First Input Delay,2020-01-11 03:43:04.309,track,anon0161
82926,client,App Timing Metric,2020-01-11 03:43:08.211,track,anon0155
82927,server,Tracking Plan Saved,2020-01-11 03:43:11.152,track,anon0154
